100000,0.00217929,0.000664444
500000,0.0110339,0.0103313
1000000,0.0402557,0.0301186
5000000,0.282357,0.166582
10000000,0.521316,0.510985
50000000,3.32009,3.19625
100000000,31.7333,10.8971
