100000,0.00207296,0.000152361
500000,0.0104962,0.000800046
1000000,0.0210295,0.00152028
5000000,0.104616,0.00736023
10000000,0.209294,0.0148352
50000000,1.04568,0.0751556
100000000,2.09173,0.15125
