100000,0.000825996,0.000119131
500000,0.00404003,0.000643975
1000000,0.00806639,0.00131291
5000000,0.0410677,0.00582131
10000000,0.0815988,0.0115667
50000000,0.409591,0.0572648
100000000,0.814463,0.11421
