100000,0.000808488,0.000827308
500000,0.00425667,0.00402467
1000000,0.00848109,0.00805192
5000000,0.0406246,0.0410282
10000000,0.0810655,0.0813802
50000000,0.408238,0.408663
100000000,0.815156,0.81481
