100000,0.00213805,0.00218748
500000,0.0188824,0.0180841
1000000,0.0422514,0.0419267
5000000,0.296741,0.239139
10000000,0.601907,0.535595
50000000,5.70228,6.15166
100000000,11.2661,24.7633
