100000,0.00207524,0.0020772
500000,0.0104429,0.0104445
1000000,0.0209288,0.0209963
5000000,0.104668,0.104605
10000000,0.209633,0.209331
50000000,1.04599,1.04623
100000000,2.09228,2.09316
