EDC_MISS_CLEAN STAT,EUBOX6C0,4,0,4,1
EDC_MISS_CLEAN STAT,EUBOX7C0,0,0,0,0
EDC_MISS_DIRTY STAT,EUBOX0C1,1,0,1,0.2500
EDC_MISS_DIRTY STAT,EUBOX1C1,0,0,0,0
EDC_MISS_DIRTY STAT,EUBOX2C1,1,0,1,0.2500
EDC_MISS_DIRTY STAT,EUBOX3C1,0,0,0,0
EDC_MISS_DIRTY STAT,EUBOX4C1,1,0,1,0.2500
EDC_MISS_DIRTY STAT,EUBOX5C1,0,0,0,0
EDC_MISS_DIRTY STAT,EUBOX6C1,0,0,0,0
EDC_MISS_DIRTY STAT,EUBOX7C1,0,0,0,0
MC_CAS_READS STAT,MBOX0C0,730,0,730,182.5000
MC_CAS_WRITES STAT,MBOX0C1,0,0,0,0
MC_CAS_READS STAT,MBOX1C0,729,0,729,182.2500
MC_CAS_WRITES STAT,MBOX1C1,0,0,0,0
MC_CAS_READS STAT,MBOX2C0,728,0,728,182
MC_CAS_WRITES STAT,MBOX2C1,2,0,2,0.5000
MC_CAS_READS STAT,MBOX4C0,729,0,729,182.2500
MC_CAS_WRITES STAT,MBOX4C1,0,0,0,0
MC_CAS_READS STAT,MBOX5C0,731,0,731,182.7500
MC_CAS_WRITES STAT,MBOX5C1,0,0,0,0
MC_CAS_READS STAT,MBOX6C0,727,0,727,181.7500
MC_CAS_WRITES STAT,MBOX6C1,1,0,1,0.2500
TABLE,Region MMUL_Region,Group 1 Metric,HBM_CACHE,16,
Metric,HWThread 0,HWThread 1,HWThread 2,HWThread 3,
Runtime (RDTSC) [s],0.0025,0.0036,0.0037,0.0035,
Runtime unhalted [s],0.0049,0.0347,0.0172,0.1170,
Clock [MHz],1499.9363,1375.9652,1360.6101,1578.6857,
CPI,0.8429,0.1397,0.0667,0.2304,
MCDRAM Memory read bandwidth [MBytes/s],2496.4575,0,0,0,
MCDRAM Memory read data volume [GBytes],0.0061,0,0,0,
MCDRAM Memory writeback bandwidth [MBytes/s],107.8649,0,0,0,
MCDRAM Memory writeback data volume [GBytes],0.0003,0,0,0,
MCDRAM Memory bandwidth [MBytes/s],2604.3224,0,0,0,
MCDRAM Memory data volume [GBytes],0.0064,0,0,0,
DDR Memory read bandwidth [MBytes/s],114.0442,0,0,0,
DDR Memory read data volume [GBytes],0.0003,0,0,0,
DDR Memory writeback bandwidth [MBytes/s],0.0782,0,0,0,
DDR Memory writeback data volume [GBytes],1.920000e-07,0,0,0,
DDR Memory bandwidth [MBytes/s],114.1224,0,0,0,
DDR Memory data volume [GBytes],0.0003,0,0,0,
TABLE,Region MMUL_Region,Group 1 Metric STAT,HBM_CACHE,16,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,0.0133,0.0025,0.0037,0.0033,
Runtime unhalted [s] STAT,0.1738,0.0049,0.1170,0.0435,
Clock [MHz] STAT,5815.1973,1360.6101,1578.6857,1453.7993,
CPI STAT,1.2797,0.0667,0.8429,0.3199,
MCDRAM Memory read bandwidth [MBytes/s] STAT,2496.4575,0,2496.4575,624.1144,
MCDRAM Memory read data volume [GBytes] STAT,0.0061,0,0.0061,0.0015,
MCDRAM Memory writeback bandwidth [MBytes/s] STAT,107.8649,0,107.8649,26.9662,
MCDRAM Memory writeback data volume [GBytes] STAT,0.0003,0,0.0003,0.0001,
MCDRAM Memory bandwidth [MBytes/s] STAT,2604.3224,0,2604.3224,651.0806,
MCDRAM Memory data volume [GBytes] STAT,0.0064,0,0.0064,0.0016,
DDR Memory read bandwidth [MBytes/s] STAT,114.0442,0,114.0442,28.5111,
DDR Memory read data volume [GBytes] STAT,0.0003,0,0.0003,0.0001,
DDR Memory writeback bandwidth [MBytes/s] STAT,0.0782,0,0.0782,0.0196,
DDR Memory writeback data volume [GBytes] STAT,1.920000e-07,0,1.920000e-07,4.800000e-08,
DDR Memory bandwidth [MBytes/s] STAT,114.1224,0,114.1224,28.5306,
DDR Memory data volume [GBytes] STAT,0.0003,0,0.0003,0.0001,
