STRUCT,Info,3,,,
CPU name:,Intel(R) Xeon Phi(TM) CPU 7250 @ 1.40GHz,,,,
CPU type:,Intel Xeon Phi (Knights Landing) (Co)Processor,,,,
CPU clock:,1.399988606 GHz,,,,
TABLE,Region MMUL_Region,Group 1 Raw,HBM_CACHE,47,
Region Info,HWThread 0,HWThread 1,HWThread 2,HWThread 3,
RDTSC Runtime [s],56.209230,56.210450,56.210420,56.210430,
call count,1,1,1,1,
Event,Counter,HWThread 0,HWThread 1,HWThread 2,HWThread 3
INSTR_RETIRED_ANY,FIXC0,60180610000,59359830000,60732000000,60765370000
CPU_CLK_UNHALTED_CORE,FIXC1,324203300000,330570300000,330256500000,330427400000
CPU_CLK_UNHALTED_REF,FIXC2,302589700000,308567700000,308273900000,308458600000
EDC_RPQ_INSERTS,EDBOX0C0,1398146000,0,0,0
EDC_RPQ_INSERTS,EDBOX1C0,1391282000,0,0,0
EDC_RPQ_INSERTS,EDBOX2C0,1398300000,0,0,0
EDC_RPQ_INSERTS,EDBOX3C0,1391220000,0,0,0
EDC_RPQ_INSERTS,EDBOX4C0,1397794000,0,0,0
EDC_RPQ_INSERTS,EDBOX5C0,1391324000,0,0,0
EDC_RPQ_INSERTS,EDBOX6C0,1397753000,0,0,0
EDC_RPQ_INSERTS,EDBOX7C0,1391256000,0,0,0
EDC_WPQ_INSERTS,EDBOX0C1,11676300,0,0,0
EDC_WPQ_INSERTS,EDBOX1C1,3176123,0,0,0
EDC_WPQ_INSERTS,EDBOX2C1,11709450,0,0,0
EDC_WPQ_INSERTS,EDBOX3C1,3181794,0,0,0
EDC_WPQ_INSERTS,EDBOX4C1,11509180,0,0,0
EDC_WPQ_INSERTS,EDBOX5C1,3213223,0,0,0
EDC_WPQ_INSERTS,EDBOX6C1,11299980,0,0,0
EDC_WPQ_INSERTS,EDBOX7C1,3067836,0,0,0
EDC_MISS_CLEAN,EUBOX0C0,35472,0,0,0
EDC_MISS_CLEAN,EUBOX1C0,30730,0,0,0
EDC_MISS_CLEAN,EUBOX2C0,30344,0,0,0
EDC_MISS_CLEAN,EUBOX3C0,33466,0,0,0
EDC_MISS_CLEAN,EUBOX4C0,30878,0,0,0
EDC_MISS_CLEAN,EUBOX5C0,34500,0,0,0
EDC_MISS_CLEAN,EUBOX6C0,32316,0,0,0
EDC_MISS_CLEAN,EUBOX7C0,29764,0,0,0
EDC_MISS_DIRTY,EUBOX0C1,2622,0,0,0
EDC_MISS_DIRTY,EUBOX1C1,2751,0,0,0
EDC_MISS_DIRTY,EUBOX2C1,2634,0,0,0
EDC_MISS_DIRTY,EUBOX3C1,2749,0,0,0
EDC_MISS_DIRTY,EUBOX4C1,2855,0,0,0
EDC_MISS_DIRTY,EUBOX5C1,2731,0,0,0
EDC_MISS_DIRTY,EUBOX6C1,2915,0,0,0
EDC_MISS_DIRTY,EUBOX7C1,2756,0,0,0
MC_CAS_READS,MBOX0C0,10665920,0,0,0
MC_CAS_WRITES,MBOX0C1,4969,0,0,0
MC_CAS_READS,MBOX1C0,10664440,0,0,0
