STRUCT,Info,3
CPU name:,Intel(R) Xeon Phi(TM) CPU 7250 @ 1.40GHz,
CPU type:,Intel Xeon Phi (Knights Landing) (Co)Processor,
CPU clock:,1.3998002 GHz,
TABLE,Region MMUL_Region,Group 1 Raw,HBM_CACHE,47
Region Info,HWThread 0,
RDTSC Runtime [s],0.133725,
call count,1,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,26120540
CPU_CLK_UNHALTED_CORE,FIXC1,20682470
CPU_CLK_UNHALTED_REF,FIXC2,19303940
EDC_RPQ_INSERTS,EDBOX0C0,275911
EDC_RPQ_INSERTS,EDBOX1C0,264362
EDC_RPQ_INSERTS,EDBOX2C0,276158
EDC_RPQ_INSERTS,EDBOX3C0,262995
EDC_RPQ_INSERTS,EDBOX4C0,276599
EDC_RPQ_INSERTS,EDBOX5C0,262034
EDC_RPQ_INSERTS,EDBOX6C0,275894
EDC_RPQ_INSERTS,EDBOX7C0,264034
EDC_WPQ_INSERTS,EDBOX0C1,80111
EDC_WPQ_INSERTS,EDBOX1C1,76405
EDC_WPQ_INSERTS,EDBOX2C1,80007
EDC_WPQ_INSERTS,EDBOX3C1,75934
EDC_WPQ_INSERTS,EDBOX4C1,79898
EDC_WPQ_INSERTS,EDBOX5C1,75927
EDC_WPQ_INSERTS,EDBOX6C1,80369
EDC_WPQ_INSERTS,EDBOX7C1,75647
EDC_MISS_CLEAN,EUBOX0C0,11756
EDC_MISS_CLEAN,EUBOX1C0,11840
EDC_MISS_CLEAN,EUBOX2C0,11771
EDC_MISS_CLEAN,EUBOX3C0,11831
EDC_MISS_CLEAN,EUBOX4C0,11755
EDC_MISS_CLEAN,EUBOX5C0,11809
EDC_MISS_CLEAN,EUBOX6C0,11743
EDC_MISS_CLEAN,EUBOX7C0,11841
EDC_MISS_DIRTY,EUBOX0C1,745
EDC_MISS_DIRTY,EUBOX1C1,674
EDC_MISS_DIRTY,EUBOX2C1,729
EDC_MISS_DIRTY,EUBOX3C1,663
EDC_MISS_DIRTY,EUBOX4C1,754
EDC_MISS_DIRTY,EUBOX5C1,694
EDC_MISS_DIRTY,EUBOX6C1,720
EDC_MISS_DIRTY,EUBOX7C1,668
MC_CAS_READS,MBOX0C0,42165
MC_CAS_WRITES,MBOX0C1,911
MC_CAS_READS,MBOX1C0,42085
MC_CAS_WRITES,MBOX1C1,977
MC_CAS_READS,MBOX2C0,42151
MC_CAS_WRITES,MBOX2C1,979
MC_CAS_READS,MBOX4C0,42132
MC_CAS_WRITES,MBOX4C1,930
MC_CAS_READS,MBOX5C0,42107
MC_CAS_WRITES,MBOX5C1,911
MC_CAS_READS,MBOX6C0,42132
MC_CAS_WRITES,MBOX6C1,952
TABLE,Region MMUL_Region,Group 1 Metric,HBM_CACHE,16
Metric,HWThread 0,
Runtime (RDTSC) [s],0.1337,
Runtime unhalted [s],0.0148,
Clock [MHz],1499.7625,
CPI,0.7918,
MCDRAM Memory read bandwidth [MBytes/s],984.9468,
MCDRAM Memory read data volume [GBytes],0.1317,
MCDRAM Memory writeback bandwidth [MBytes/s],177.8107,
MCDRAM Memory writeback data volume [GBytes],0.0238,
MCDRAM Memory bandwidth [MBytes/s],1162.7575,
MCDRAM Memory data volume [GBytes],0.1555,
DDR Memory read bandwidth [MBytes/s],120.9756,
DDR Memory read data volume [GBytes],0.0162,
DDR Memory writeback bandwidth [MBytes/s],2.7089,
DDR Memory writeback data volume [GBytes],0.0004,
DDR Memory bandwidth [MBytes/s],123.6844,
DDR Memory data volume [GBytes],0.0165,
