STRUCT,Info,3,,,
CPU name:,Intel(R) Xeon Phi(TM) CPU 7250 @ 1.40GHz,,,,
CPU type:,Intel Xeon Phi (Knights Landing) (Co)Processor,,,,
EDC_MISS_CLEAN STAT,EUBOX3C0,26381,0,26381,6595.2500
EDC_MISS_CLEAN STAT,EUBOX4C0,21682,0,21682,5420.5000
EDC_MISS_CLEAN STAT,EUBOX5C0,26674,0,26674,6668.5000
EDC_MISS_CLEAN STAT,EUBOX6C0,23254,0,23254,5813.5000
EDC_MISS_CLEAN STAT,EUBOX7C0,23689,0,23689,5922.2500
EDC_MISS_DIRTY STAT,EUBOX0C1,2593,0,2593,648.2500
EDC_MISS_DIRTY STAT,EUBOX1C1,1038,0,1038,259.5000
EDC_MISS_DIRTY STAT,EUBOX2C1,2536,0,2536,634
EDC_MISS_DIRTY STAT,EUBOX3C1,1084,0,1084,271
EDC_MISS_DIRTY STAT,EUBOX4C1,3209,0,3209,802.2500
EDC_MISS_DIRTY STAT,EUBOX5C1,1064,0,1064,266
EDC_MISS_DIRTY STAT,EUBOX6C1,3255,0,3255,813.7500
EDC_MISS_DIRTY STAT,EUBOX7C1,999,0,999,249.7500
MC_CAS_READS STAT,MBOX0C0,2070217,0,2070217,517554.2500
MC_CAS_WRITES STAT,MBOX0C1,3096,0,3096,774
MC_CAS_READS STAT,MBOX1C0,2070744,0,2070744,517686
MC_CAS_WRITES STAT,MBOX1C1,3730,0,3730,932.5000
MC_CAS_READS STAT,MBOX2C0,2069609,0,2069609,517402.2500
MC_CAS_WRITES STAT,MBOX2C1,3450,0,3450,862.5000
MC_CAS_READS STAT,MBOX4C0,2070199,0,2070199,517549.7500
MC_CAS_WRITES STAT,MBOX4C1,3072,0,3072,768
MC_CAS_READS STAT,MBOX5C0,2069769,0,2069769,517442.2500
MC_CAS_WRITES STAT,MBOX5C1,3733,0,3733,933.2500
MC_CAS_READS STAT,MBOX6C0,2068983,0,2068983,517245.7500
MC_CAS_WRITES STAT,MBOX6C1,3444,0,3444,861
TABLE,Region MMUL_Region,Group 1 Metric,HBM_CACHE,16,
Metric,HWThread 0,HWThread 1,HWThread 2,HWThread 3,
Runtime (RDTSC) [s],10.7721,10.7731,10.7731,10.7731,
Runtime unhalted [s],42.3948,46.1972,46.0601,46.1419,
Clock [MHz],1500.2080,1499.3183,1499.2131,1498.4682,
CPI,0.9868,0.9465,0.9443,0.9457,
MCDRAM Memory read bandwidth [MBytes/s],1888.9591,0,0,0,
MCDRAM Memory read data volume [GBytes],20.3481,0,0,0,
MCDRAM Memory writeback bandwidth [MBytes/s],-6.6618,0,0,0,
MCDRAM Memory writeback data volume [GBytes],-0.0718,0,0,0,
MCDRAM Memory bandwidth [MBytes/s],1882.2974,0,0,0,
MCDRAM Memory data volume [GBytes],20.2764,0,0,0,
DDR Memory read bandwidth [MBytes/s],73.7876,0,0,0,
DDR Memory read data volume [GBytes],0.7948,0,0,0,
DDR Memory writeback bandwidth [MBytes/s],0.1219,0,0,0,
DDR Memory writeback data volume [GBytes],0.0013,0,0,0,
DDR Memory bandwidth [MBytes/s],73.9095,0,0,0,
DDR Memory data volume [GBytes],0.7962,0,0,0,
TABLE,Region MMUL_Region,Group 1 Metric STAT,HBM_CACHE,16,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,43.0914,10.7721,10.7731,10.7729,
Runtime unhalted [s] STAT,180.7940,42.3948,46.1972,45.1985,
Clock [MHz] STAT,5997.2076,1498.4682,1500.2080,1499.3019,
CPI STAT,3.8233,0.9443,0.9868,0.9558,
MCDRAM Memory read bandwidth [MBytes/s] STAT,1888.9591,0,1888.9591,472.2398,
MCDRAM Memory read data volume [GBytes] STAT,20.3481,0,20.3481,5.0870,
MCDRAM Memory writeback bandwidth [MBytes/s] STAT,-6.6618,-6.6618,0,-1.6655,
MCDRAM Memory writeback data volume [GBytes] STAT,-0.0718,-0.0718,0,-0.0180,
MCDRAM Memory bandwidth [MBytes/s] STAT,1882.2974,0,1882.2974,470.5743,
MCDRAM Memory data volume [GBytes] STAT,20.2764,0,20.2764,5.0691,
DDR Memory read bandwidth [MBytes/s] STAT,73.7876,0,73.7876,18.4469,
DDR Memory read data volume [GBytes] STAT,0.7948,0,0.7948,0.1987,
DDR Memory writeback bandwidth [MBytes/s] STAT,0.1219,0,0.1219,0.0305,
DDR Memory writeback data volume [GBytes] STAT,0.0013,0,0.0013,0.0003,
DDR Memory bandwidth [MBytes/s] STAT,73.9095,0,73.9095,18.4774,
DDR Memory data volume [GBytes] STAT,0.7962,0,0.7962,0.1991,
