STRUCT,Info,3
CPU name:,Intel(R) Xeon Phi(TM) CPU 7250 @ 1.40GHz,
CPU type:,Intel Xeon Phi (Knights Landing) (Co)Processor,
CPU clock:,1.399984212 GHz,
TABLE,Region MMUL_Region,Group 1 Raw,HBM_CACHE,47
Region Info,HWThread 0,
RDTSC Runtime [s],201.492600,
call count,1,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,168253500000
CPU_CLK_UNHALTED_CORE,FIXC1,300814000000
CPU_CLK_UNHALTED_REF,FIXC2,280759700000
EDC_RPQ_INSERTS,EDBOX0C0,137352000
EDC_RPQ_INSERTS,EDBOX1C0,136844100
EDC_RPQ_INSERTS,EDBOX2C0,137660300
EDC_RPQ_INSERTS,EDBOX3C0,136415600
EDC_RPQ_INSERTS,EDBOX4C0,137017700
EDC_RPQ_INSERTS,EDBOX5C0,135741900
EDC_RPQ_INSERTS,EDBOX6C0,136979600
EDC_RPQ_INSERTS,EDBOX7C0,136292000
EDC_WPQ_INSERTS,EDBOX0C1,3579828
EDC_WPQ_INSERTS,EDBOX1C1,2674610
EDC_WPQ_INSERTS,EDBOX2C1,3646582
EDC_WPQ_INSERTS,EDBOX3C1,2659292
EDC_WPQ_INSERTS,EDBOX4C1,3513759
EDC_WPQ_INSERTS,EDBOX5C1,2551206
EDC_WPQ_INSERTS,EDBOX6C1,3439194
EDC_WPQ_INSERTS,EDBOX7C1,2508105
EDC_MISS_CLEAN,EUBOX0C0,20647
EDC_MISS_CLEAN,EUBOX1C0,21636
EDC_MISS_CLEAN,EUBOX2C0,21318
EDC_MISS_CLEAN,EUBOX3C0,23875
EDC_MISS_CLEAN,EUBOX4C0,20653
EDC_MISS_CLEAN,EUBOX5C0,24400
EDC_MISS_CLEAN,EUBOX6C0,20670
EDC_MISS_CLEAN,EUBOX7C0,22933
EDC_MISS_DIRTY,EUBOX0C1,4191
EDC_MISS_DIRTY,EUBOX1C1,4479
EDC_MISS_DIRTY,EUBOX2C1,4235
EDC_MISS_DIRTY,EUBOX3C1,4533
EDC_MISS_DIRTY,EUBOX4C1,4248
EDC_MISS_DIRTY,EUBOX5C1,4477
EDC_MISS_DIRTY,EUBOX6C1,4244
EDC_MISS_DIRTY,EUBOX7C1,4442
MC_CAS_READS,MBOX0C0,35297680
MC_CAS_WRITES,MBOX0C1,5594
MC_CAS_READS,MBOX1C0,35299730
MC_CAS_WRITES,MBOX1C1,6041
MC_CAS_READS,MBOX2C0,35297270
MC_CAS_WRITES,MBOX2C1,5802
MC_CAS_READS,MBOX4C0,35298390
MC_CAS_WRITES,MBOX4C1,5719
MC_CAS_READS,MBOX5C0,35299370
MC_CAS_WRITES,MBOX5C1,5956
MC_CAS_READS,MBOX6C0,35298430
MC_CAS_WRITES,MBOX6C1,5806
TABLE,Region MMUL_Region,Group 1 Metric,HBM_CACHE,16
Metric,HWThread 0,
Runtime (RDTSC) [s],201.4926,
Runtime unhalted [s],214.8696,
Clock [MHz],1499.9833,
CPI,1.7879,
MCDRAM Memory read bandwidth [MBytes/s],347.5160,
MCDRAM Memory read data volume [GBytes],70.0219,
MCDRAM Memory writeback bandwidth [MBytes/s],-59.4661,
MCDRAM Memory writeback data volume [GBytes],-11.9820,
MCDRAM Memory bandwidth [MBytes/s],288.0499,
MCDRAM Memory data volume [GBytes],58.0399,
DDR Memory read bandwidth [MBytes/s],67.2710,
DDR Memory read data volume [GBytes],13.5546,
DDR Memory writeback bandwidth [MBytes/s],0.0111,
DDR Memory writeback data volume [GBytes],0.0022,
DDR Memory bandwidth [MBytes/s],67.2821,
DDR Memory data volume [GBytes],13.5569,
