EDC_MISS_CLEAN STAT,EUBOX6C0,0,0,0,0
EDC_MISS_CLEAN STAT,EUBOX7C0,0,0,0,0
EDC_MISS_DIRTY STAT,EUBOX0C1,3,0,3,0.7500
EDC_MISS_DIRTY STAT,EUBOX1C1,3,0,3,0.7500
EDC_MISS_DIRTY STAT,EUBOX2C1,3,0,3,0.7500
EDC_MISS_DIRTY STAT,EUBOX3C1,2,0,2,0.5000
EDC_MISS_DIRTY STAT,EUBOX4C1,3,0,3,0.7500
EDC_MISS_DIRTY STAT,EUBOX5C1,2,0,2,0.5000
EDC_MISS_DIRTY STAT,EUBOX6C1,3,0,3,0.7500
EDC_MISS_DIRTY STAT,EUBOX7C1,2,0,2,0.5000
MC_CAS_READS STAT,MBOX0C0,711,0,711,177.7500
MC_CAS_WRITES STAT,MBOX0C1,4,0,4,1
MC_CAS_READS STAT,MBOX1C0,713,0,713,178.2500
MC_CAS_WRITES STAT,MBOX1C1,2,0,2,0.5000
MC_CAS_READS STAT,MBOX2C0,710,0,710,177.5000
MC_CAS_WRITES STAT,MBOX2C1,5,0,5,1.2500
MC_CAS_READS STAT,MBOX4C0,708,0,708,177
MC_CAS_WRITES STAT,MBOX4C1,4,0,4,1
MC_CAS_READS STAT,MBOX5C0,713,0,713,178.2500
MC_CAS_WRITES STAT,MBOX5C1,2,0,2,0.5000
MC_CAS_READS STAT,MBOX6C0,709,0,709,177.2500
MC_CAS_WRITES STAT,MBOX6C1,4,0,4,1
TABLE,Region MMUL_Region,Group 1 Metric,HBM_CACHE,16,
Metric,HWThread 0,HWThread 1,HWThread 2,HWThread 3,
Runtime (RDTSC) [s],0.0023,0.0034,0.0034,0.0035,
Runtime unhalted [s],0.0049,0.0069,1.317788e+10,0.0812,
Clock [MHz],1501.1499,673.8782,4717946489423274,1156.0771,
CPI,1.1542,0.0423,7.929706e+10,0.1874,
MCDRAM Memory read bandwidth [MBytes/s],1790.2423,0,0,0,
MCDRAM Memory read data volume [GBytes],0.0042,0,0,0,
MCDRAM Memory writeback bandwidth [MBytes/s],150.8253,0,0,0,
MCDRAM Memory writeback data volume [GBytes],0.0004,0,0,0,
MCDRAM Memory bandwidth [MBytes/s],1941.0676,0,0,0,
MCDRAM Memory data volume [GBytes],0.0045,0,0,0,
DDR Memory read bandwidth [MBytes/s],116.7609,0,0,0,
DDR Memory read data volume [GBytes],0.0003,0,0,0,
DDR Memory writeback bandwidth [MBytes/s],0.5750,0,0,0,
DDR Memory writeback data volume [GBytes],1.344000e-06,0,0,0,
DDR Memory bandwidth [MBytes/s],117.3359,0,0,0,
DDR Memory data volume [GBytes],0.0003,0,0,0,
TABLE,Region MMUL_Region,Group 1 Metric STAT,HBM_CACHE,16,
Metric,Sum,Min,Max,Avg,
Runtime (RDTSC) [s] STAT,0.0126,0.0023,0.0035,0.0032,
Runtime unhalted [s] STAT,1.317788e+10,0.0049,13177880000,3.294470e+09,
Clock [MHz] STAT,4717946489426605,673.8782,4717946489423274,1.179487e+15,
CPI STAT,7.929706e+10,0.0423,79297060000,1.982427e+10,
MCDRAM Memory read bandwidth [MBytes/s] STAT,1790.2423,0,1790.2423,447.5606,
MCDRAM Memory read data volume [GBytes] STAT,0.0042,0,0.0042,0.0010,
MCDRAM Memory writeback bandwidth [MBytes/s] STAT,150.8253,0,150.8253,37.7063,
MCDRAM Memory writeback data volume [GBytes] STAT,0.0004,0,0.0004,0.0001,
MCDRAM Memory bandwidth [MBytes/s] STAT,1941.0676,0,1941.0676,485.2669,
MCDRAM Memory data volume [GBytes] STAT,0.0045,0,0.0045,0.0011,
DDR Memory read bandwidth [MBytes/s] STAT,116.7609,0,116.7609,29.1902,
DDR Memory read data volume [GBytes] STAT,0.0003,0,0.0003,0.0001,
DDR Memory writeback bandwidth [MBytes/s] STAT,0.5750,0,0.5750,0.1437,
DDR Memory writeback data volume [GBytes] STAT,1.344000e-06,0,1.344000e-06,3.360000e-07,
DDR Memory bandwidth [MBytes/s] STAT,117.3359,0,117.3359,29.3340,
DDR Memory data volume [GBytes] STAT,0.0003,0,0.0003,0.0001,
