STRUCT,Info,3,,,
CPU name:,Intel(R) Xeon Phi(TM) CPU 7250 @ 1.40GHz,,,,
CPU type:,Intel Xeon Phi (Knights Landing) (Co)Processor,,,,
CPU clock:,1.39996837 GHz,,,,
TABLE,Region MMUL_Region,Group 1 Raw,HBM_CACHE,47,
Region Info,HWThread 0,HWThread 1,HWThread 2,HWThread 3,
RDTSC Runtime [s],0.827075,0.828035,0.828061,0.828029,
call count,1,1,1,1,
Event,Counter,HWThread 0,HWThread 1,HWThread 2,HWThread 3
INSTR_RETIRED_ANY,FIXC0,1683230000,3334796000,3262392000,3343280000
CPU_CLK_UNHALTED_CORE,FIXC1,2986663000,5156485000,5075479000,5171577000
CPU_CLK_UNHALTED_REF,FIXC2,2787549000,4833307000,4757761000,4868545000
EDC_RPQ_INSERTS,EDBOX0C0,4259683,0,0,0
EDC_RPQ_INSERTS,EDBOX1C0,4207003,0,0,0
EDC_RPQ_INSERTS,EDBOX2C0,4257002,0,0,0
EDC_RPQ_INSERTS,EDBOX3C0,4207223,0,0,0
EDC_RPQ_INSERTS,EDBOX4C0,4250501,0,0,0
EDC_RPQ_INSERTS,EDBOX5C0,4205592,0,0,0
EDC_RPQ_INSERTS,EDBOX6C0,4255051,0,0,0
EDC_RPQ_INSERTS,EDBOX7C0,4206492,0,0,0
EDC_WPQ_INSERTS,EDBOX0C1,152939,0,0,0
EDC_WPQ_INSERTS,EDBOX1C1,48120,0,0,0
EDC_WPQ_INSERTS,EDBOX2C1,154062,0,0,0
EDC_WPQ_INSERTS,EDBOX3C1,48385,0,0,0
EDC_WPQ_INSERTS,EDBOX4C1,150303,0,0,0
EDC_WPQ_INSERTS,EDBOX5C1,46545,0,0,0
EDC_WPQ_INSERTS,EDBOX6C1,148666,0,0,0
EDC_WPQ_INSERTS,EDBOX7C1,46587,0,0,0
EDC_MISS_CLEAN,EUBOX0C0,1479,0,0,0
EDC_MISS_CLEAN,EUBOX1C0,1362,0,0,0
EDC_MISS_CLEAN,EUBOX2C0,1346,0,0,0
EDC_MISS_CLEAN,EUBOX3C0,1262,0,0,0
EDC_MISS_CLEAN,EUBOX4C0,1255,0,0,0
EDC_MISS_CLEAN,EUBOX5C0,1346,0,0,0
EDC_MISS_CLEAN,EUBOX6C0,1266,0,0,0
EDC_MISS_CLEAN,EUBOX7C0,1385,0,0,0
EDC_MISS_DIRTY,EUBOX0C1,286,0,0,0
EDC_MISS_DIRTY,EUBOX1C1,240,0,0,0
EDC_MISS_DIRTY,EUBOX2C1,258,0,0,0
EDC_MISS_DIRTY,EUBOX3C1,248,0,0,0
EDC_MISS_DIRTY,EUBOX4C1,297,0,0,0
EDC_MISS_DIRTY,EUBOX5C1,231,0,0,0
EDC_MISS_DIRTY,EUBOX6C1,293,0,0,0
EDC_MISS_DIRTY,EUBOX7C1,245,0,0,0
MC_CAS_READS,MBOX0C0,158627,0,0,0
MC_CAS_WRITES,MBOX0C1,356,0,0,0
MC_CAS_READS,MBOX1C0,158746,0,0,0
MC_CAS_WRITES,MBOX1C1,359,0,0,0
