STRUCT,Info,3
CPU name:,Intel(R) Xeon Phi(TM) CPU 7250 @ 1.40GHz,
CPU type:,Intel Xeon Phi (Knights Landing) (Co)Processor,
CPU clock:,1.399761012 GHz,
TABLE,Region MMUL_Region,Group 1 Raw,HBM_CACHE,47
Region Info,HWThread 0,
RDTSC Runtime [s],0.676060,
call count,1,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,1030703000
CPU_CLK_UNHALTED_CORE,FIXC1,1008816000
CPU_CLK_UNHALTED_REF,FIXC2,941562000
EDC_RPQ_INSERTS,EDBOX0C0,639901
EDC_RPQ_INSERTS,EDBOX1C0,652919
EDC_RPQ_INSERTS,EDBOX2C0,641347
EDC_RPQ_INSERTS,EDBOX3C0,651191
EDC_RPQ_INSERTS,EDBOX4C0,638817
EDC_RPQ_INSERTS,EDBOX5C0,648128
EDC_RPQ_INSERTS,EDBOX6C0,638386
EDC_RPQ_INSERTS,EDBOX7C0,649402
EDC_WPQ_INSERTS,EDBOX0C1,20270
EDC_WPQ_INSERTS,EDBOX1C1,16660
EDC_WPQ_INSERTS,EDBOX2C1,20476
EDC_WPQ_INSERTS,EDBOX3C1,16762
EDC_WPQ_INSERTS,EDBOX4C1,19912
EDC_WPQ_INSERTS,EDBOX5C1,16463
EDC_WPQ_INSERTS,EDBOX6C1,19403
EDC_WPQ_INSERTS,EDBOX7C1,15509
EDC_MISS_CLEAN,EUBOX0C0,246
EDC_MISS_CLEAN,EUBOX1C0,263
EDC_MISS_CLEAN,EUBOX2C0,286
EDC_MISS_CLEAN,EUBOX3C0,267
EDC_MISS_CLEAN,EUBOX4C0,244
EDC_MISS_CLEAN,EUBOX5C0,296
EDC_MISS_CLEAN,EUBOX6C0,293
EDC_MISS_CLEAN,EUBOX7C0,282
EDC_MISS_DIRTY,EUBOX0C1,76
EDC_MISS_DIRTY,EUBOX1C1,81
EDC_MISS_DIRTY,EUBOX2C1,86
EDC_MISS_DIRTY,EUBOX3C1,84
EDC_MISS_DIRTY,EUBOX4C1,86
EDC_MISS_DIRTY,EUBOX5C1,79
EDC_MISS_DIRTY,EUBOX6C1,79
EDC_MISS_DIRTY,EUBOX7C1,76
MC_CAS_READS,MBOX0C0,128307
MC_CAS_WRITES,MBOX0C1,93
MC_CAS_READS,MBOX1C0,128291
MC_CAS_WRITES,MBOX1C1,110
MC_CAS_READS,MBOX2C0,128306
MC_CAS_WRITES,MBOX2C1,92
MC_CAS_READS,MBOX4C0,128295
MC_CAS_WRITES,MBOX4C1,91
MC_CAS_READS,MBOX5C0,128296
MC_CAS_WRITES,MBOX5C1,111
MC_CAS_READS,MBOX6C0,128317
MC_CAS_WRITES,MBOX6C1,84
TABLE,Region MMUL_Region,Group 1 Metric,HBM_CACHE,16
Metric,HWThread 0,
Runtime (RDTSC) [s],0.6761,
Runtime unhalted [s],0.7207,
Clock [MHz],1499.7433,
CPI,0.9788,
MCDRAM Memory read bandwidth [MBytes/s],488.2183,
MCDRAM Memory read data volume [GBytes],0.3301,
MCDRAM Memory writeback bandwidth [MBytes/s],-59.1054,
MCDRAM Memory writeback data volume [GBytes],-0.0400,
MCDRAM Memory bandwidth [MBytes/s],429.1129,
MCDRAM Memory data volume [GBytes],0.2901,
DDR Memory read bandwidth [MBytes/s],72.8751,
DDR Memory read data volume [GBytes],0.0493,
DDR Memory writeback bandwidth [MBytes/s],0.0550,
DDR Memory writeback data volume [GBytes],3.718400e-05,
DDR Memory bandwidth [MBytes/s],72.9301,
DDR Memory data volume [GBytes],0.0493,
