STRUCT,Info,3
CPU name:,Intel(R) Xeon Phi(TM) CPU 7250 @ 1.40GHz,
CPU type:,Intel Xeon Phi (Knights Landing) (Co)Processor,
CPU clock:,1.399986172 GHz,
TABLE,Region MMUL_Region,Group 1 Raw,HBM_CACHE,47
Region Info,HWThread 0,
RDTSC Runtime [s],219.009900,
call count,1,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,60226110000
CPU_CLK_UNHALTED_CORE,FIXC1,325539000000
CPU_CLK_UNHALTED_REF,FIXC2,303836400000
EDC_RPQ_INSERTS,EDBOX0C0,1446929000
EDC_RPQ_INSERTS,EDBOX1C0,1447294000
EDC_RPQ_INSERTS,EDBOX2C0,1448056000
EDC_RPQ_INSERTS,EDBOX3C0,1446956000
EDC_RPQ_INSERTS,EDBOX4C0,1446350000
EDC_RPQ_INSERTS,EDBOX5C0,1446016000
EDC_RPQ_INSERTS,EDBOX6C0,1446555000
EDC_RPQ_INSERTS,EDBOX7C0,1446337000
EDC_WPQ_INSERTS,EDBOX0C1,5134199
EDC_WPQ_INSERTS,EDBOX1C1,4012635
EDC_WPQ_INSERTS,EDBOX2C1,5389078
EDC_WPQ_INSERTS,EDBOX3C1,4022525
EDC_WPQ_INSERTS,EDBOX4C1,5053518
EDC_WPQ_INSERTS,EDBOX5C1,3835952
EDC_WPQ_INSERTS,EDBOX6C1,4781616
EDC_WPQ_INSERTS,EDBOX7C1,3578652
EDC_MISS_CLEAN,EUBOX0C0,26939
EDC_MISS_CLEAN,EUBOX1C0,27724
EDC_MISS_CLEAN,EUBOX2C0,27753
EDC_MISS_CLEAN,EUBOX3C0,30353
EDC_MISS_CLEAN,EUBOX4C0,26733
EDC_MISS_CLEAN,EUBOX5C0,31133
EDC_MISS_CLEAN,EUBOX6C0,27030
EDC_MISS_CLEAN,EUBOX7C0,29095
EDC_MISS_DIRTY,EUBOX0C1,4996
EDC_MISS_DIRTY,EUBOX1C1,5074
EDC_MISS_DIRTY,EUBOX2C1,5024
EDC_MISS_DIRTY,EUBOX3C1,5094
EDC_MISS_DIRTY,EUBOX4C1,4813
EDC_MISS_DIRTY,EUBOX5C1,5075
EDC_MISS_DIRTY,EUBOX6C1,4816
EDC_MISS_DIRTY,EUBOX7C1,5031
MC_CAS_READS,MBOX0C0,38615680
MC_CAS_WRITES,MBOX0C1,6624
MC_CAS_READS,MBOX1C0,38617730
MC_CAS_WRITES,MBOX1C1,6837
MC_CAS_READS,MBOX2C0,38615380
MC_CAS_WRITES,MBOX2C1,6662
MC_CAS_READS,MBOX4C0,38616370
MC_CAS_WRITES,MBOX4C1,6663
MC_CAS_READS,MBOX5C0,38617660
MC_CAS_WRITES,MBOX5C1,6746
MC_CAS_READS,MBOX6C0,38616480
MC_CAS_WRITES,MBOX6C1,6718
TABLE,Region MMUL_Region,Group 1 Metric,HBM_CACHE,16
Metric,HWThread 0,
Runtime (RDTSC) [s],219.0099,
Runtime unhalted [s],232.5302,
Clock [MHz],1499.9852,
CPI,5.4053,
MCDRAM Memory read bandwidth [MBytes/s],3382.2694,
MCDRAM Memory read data volume [GBytes],740.7505,
MCDRAM Memory writeback bandwidth [MBytes/s],-57.2441,
MCDRAM Memory writeback data volume [GBytes],-12.5370,
MCDRAM Memory bandwidth [MBytes/s],3325.0253,
MCDRAM Memory data volume [GBytes],728.2135,
DDR Memory read bandwidth [MBytes/s],67.7082,
DDR Memory read data volume [GBytes],14.8288,
DDR Memory writeback bandwidth [MBytes/s],0.0118,
DDR Memory writeback data volume [GBytes],0.0026,
DDR Memory bandwidth [MBytes/s],67.7199,
DDR Memory data volume [GBytes],14.8313,
