STRUCT,Info,3
CPU name:,Intel(R) Xeon Phi(TM) CPU 7250 @ 1.40GHz,
CPU type:,Intel Xeon Phi (Knights Landing) (Co)Processor,
CPU clock:,1.399836056 GHz,
TABLE,Region MMUL_Region,Group 1 Raw,HBM_CACHE,47
Region Info,HWThread 0,
RDTSC Runtime [s],3.385276,
call count,1,
Event,Counter,HWThread 0
INSTR_RETIRED_ANY,FIXC0,945585700
CPU_CLK_UNHALTED_CORE,FIXC1,5032489000
CPU_CLK_UNHALTED_REF,FIXC2,4696990000
EDC_RPQ_INSERTS,EDBOX0C0,22753130
EDC_RPQ_INSERTS,EDBOX1C0,22757410
EDC_RPQ_INSERTS,EDBOX2C0,22790190
EDC_RPQ_INSERTS,EDBOX3C0,22770300
EDC_RPQ_INSERTS,EDBOX4C0,22755490
EDC_RPQ_INSERTS,EDBOX5C0,22748350
EDC_RPQ_INSERTS,EDBOX6C0,22771600
EDC_RPQ_INSERTS,EDBOX7C0,22782100
EDC_WPQ_INSERTS,EDBOX0C1,90915
EDC_WPQ_INSERTS,EDBOX1C1,78689
EDC_WPQ_INSERTS,EDBOX2C1,94607
EDC_WPQ_INSERTS,EDBOX3C1,78359
EDC_WPQ_INSERTS,EDBOX4C1,92692
EDC_WPQ_INSERTS,EDBOX5C1,81595
EDC_WPQ_INSERTS,EDBOX6C1,87273
EDC_WPQ_INSERTS,EDBOX7C1,77669
EDC_MISS_CLEAN,EUBOX0C0,1168
EDC_MISS_CLEAN,EUBOX1C0,1223
EDC_MISS_CLEAN,EUBOX2C0,1337
EDC_MISS_CLEAN,EUBOX3C0,1241
EDC_MISS_CLEAN,EUBOX4C0,1183
EDC_MISS_CLEAN,EUBOX5C0,1386
EDC_MISS_CLEAN,EUBOX6C0,1127
EDC_MISS_CLEAN,EUBOX7C0,1161
EDC_MISS_DIRTY,EUBOX0C1,516
EDC_MISS_DIRTY,EUBOX1C1,507
EDC_MISS_DIRTY,EUBOX2C1,518
EDC_MISS_DIRTY,EUBOX3C1,524
EDC_MISS_DIRTY,EUBOX4C1,533
EDC_MISS_DIRTY,EUBOX5C1,511
EDC_MISS_DIRTY,EUBOX6C1,526
EDC_MISS_DIRTY,EUBOX7C1,520
MC_CAS_READS,MBOX0C0,641985
MC_CAS_WRITES,MBOX0C1,704
MC_CAS_READS,MBOX1C0,642006
MC_CAS_WRITES,MBOX1C1,687
MC_CAS_READS,MBOX2C0,641936
MC_CAS_WRITES,MBOX2C1,702
MC_CAS_READS,MBOX4C0,641880
MC_CAS_WRITES,MBOX4C1,709
MC_CAS_READS,MBOX5C0,642014
MC_CAS_WRITES,MBOX5C1,678
MC_CAS_READS,MBOX6C0,641963
MC_CAS_WRITES,MBOX6C1,729
TABLE,Region MMUL_Region,Group 1 Metric,HBM_CACHE,16
Metric,HWThread 0,
Runtime (RDTSC) [s],3.3853,
Runtime unhalted [s],3.5951,
Clock [MHz],1499.8243,
CPI,5.3221,
MCDRAM Memory read bandwidth [MBytes/s],3442.9493,
MCDRAM Memory read data volume [GBytes],11.6553,
MCDRAM Memory writeback bandwidth [MBytes/s],-59.9298,
MCDRAM Memory writeback data volume [GBytes],-0.2029,
MCDRAM Memory bandwidth [MBytes/s],3383.0195,
MCDRAM Memory data volume [GBytes],11.4525,
DDR Memory read bandwidth [MBytes/s],72.8195,
DDR Memory read data volume [GBytes],0.2465,
DDR Memory writeback bandwidth [MBytes/s],0.0796,
DDR Memory writeback data volume [GBytes],0.0003,
DDR Memory bandwidth [MBytes/s],72.8991,
DDR Memory data volume [GBytes],0.2468,
